thing ;cosa;oscuro;cima;cortina;6;8;this is not the correct answer from the audio;thing ;
top;cima;cosa;cortina;aspiradora;6;8;this is not the correct answer from the audio;top;
courtain;cortina;cima;aspiradora;estarse;6;8;this is not the correct answer from the audio;courtain;
vacuum;aspiradora;cortina;estarse;comida;6;8;this is not the correct answer from the audio;vacuum;
stay;estarse;aspiradora;comida;comer;6;8;this is not the correct answer from the audio;stay;
food;comida;estarse;comer;mascota;6;8;this is not the correct answer from the audio;food;
eat;comer;comida;mascota;cuidar;6;8;this is not the correct answer from the audio;eat;
pet;mascota;comer;cuidar;arreglar;6;8;this is not the correct answer from the audio;pet;
care;cuidar;mascota;arreglar;todos los dias;6;8;this is not the correct answer from the audio;care;
fix;arreglar;cuidar;todos los dias;sabana;6;8;this is not the correct answer from the audio;fix;
everyday;todos los dias;arreglar;sabana;cena;6;8;this is not the correct answer from the audio;everyday;
blanket;sabana;todos los dias;cena;papas;6;8;this is not the correct answer from the audio;blanket;
dinner;cena;sabana;papas;cuchillo;6;8;this is not the correct answer from the audio;dinner;
potatoes;papas;cena;cuchillo;aquí;6;8;this is not the correct answer from the audio;potatoes;
knife;cuchillo;papas;aquí;lugar;6;8;this is not the correct answer from the audio;knife;
here;aquí;cuchillo;lugar;maletin;6;8;this is not the correct answer from the audio;here;
place;lugar;aquí;maletin;quien;6;8;this is not the correct answer from the audio;place;
suitcase;maletin;lugar;quien;primo;6;8;this is not the correct answer from the audio;suitcase;
who;quien;maletin;primo;cena;6;8;this is not the correct answer from the audio;who;
cousin;primo;quien;cena;sabana;6;8;this is not the correct answer from the audio;cousin;
is this an old airport?;this is not an old airport;this is an old airport;this is a very old airport;this is the oldest airport;1;15;this is not the correct description;68;
how many airplanes can you see?;I can see four airplanes;I can not see any airplanes;I can see five airplanes ;I can see one airplane;1;15;this is not the correct description;68;
is there a control tower in the airport?;there is a control tower in the airport;there is not a control tower in the airport;there are two control towers in the airport;there are a lot of control towers in the airport;1;15;this is not the correct description;68;
are there cars in the airport?;there are cars in the airport;there aren't cars in the airport;there is one car in the airport;there are two cars in the airport;1;15;this is not the correct description;68;
how many people can you see?;I can see three people;I cant see people;I can see one person;I can see two people;1;15;this is not the correct description;68;
is there an airplane flying?;there is not an airplane flying;there is an airplane flying;there are airplanes flying;there is not an airplane flayings;1;15;this is not the correct description;68;
is it a rainy day?;it is not a rainy day;it is at night;it is a rainy day;it is raining;1;15;this is not the correct description;68;
can you see people buying tickets?;I can not see people buying tickets;I can see people buying tickets;I can see a lot of people buying tickets;I can see one person buying tickets;1;15;this is not the correct description;68;
are there lamposts in the airport?;there are lamposts in the airport;there are not lamposts in the airport;there aren't any lamposts in the airport;there is one lampost in the airport;1;15;this is not the correct description;68;
is there a bus in the airport?;there is a bus in the airport ;there is not a bus in the airport;there are many buses in the airport;there are a lot of buses in the airport;1;15;this is not the correct description;68;
are there a lot of people in the airport?;there are a lot of people in the airport;there are not a lot of people in the airport;there is a person in the airport;there are two people in the airport;1;15;this is not the correct description;69;
are there people buying tickets?;there are people buying tickets;there are not people buying tickets;there are not any people buying tickets;there is one person buiyng tickets;1;15;this is not the correct description;69;
are there maids in the airport?;there are maids in the airport;there are not maids in the airport;there is one maid in the airport;there are ten maids in the airport;1;15;this is not the correct description;69;
what time is it?;it is 10:34;it were 10:34;it will be 10:34;it be 10:34;1;15;this is not the correct description;69;
are there people walking ?;there are people walking;there are not walking;there is a person walking;there are two people walking;1;15;this is not the correct description;69;
are there people eating?;there are not people eating  ;there are people eating  ;there are a lot of people eating;there are four people eating;1;15;this is not the correct description;69;
are the maids cleaning the airport?;the maids are not cleaning the airport;the maids are cleaning the airport;the maids are playing the airport;the maids are running in the airport;1;15;this is not the correct description;69;
can you see people talking?;I can see people talking;I can not people talking;I can see all the people talking;I can not see any people talking;1;15;this is not the correct description;69;
can you see airplanes in the airport?;I can not see airplanes in the airport;I can see airplanes in the airport;I can see one airplane in the airport;I can see two airplanes in the airport;1;15;this is not the correct description;69;
is there a waiting room?;there is not  a waiting room;there is a waiting room;there are waiting rooms;there are two waiting rooms;1;15;this is not the correct description;69;
does the airport have three floors?;the airport has three floors;the airport has one floor;the airport has two floors;the airport has five floors;1;15;this is not the correct description;70;
is there a store in the airport?;there is a store in the airport;there is not a store in the airport;there are stores in the airport;there are three stores in the airport;1;15;this is not the correct description;70;
is there a oerson buying in the store?;there is a person buying in the store;there is not a person buying in the store;there are people buying in the store;there are six people buying in the store;1;15;this is not the correct description;70;
are there electrical stairs in the airport?;there are electrical stairs in the airport;there are not electrical stairs in the airport;there is one electrical stair in the airport;there are ten electrical stairs in the airport;1;15;this is not the correct description;70;
are there few people in the airport?;there are not few people in the airport;there is a person in the airport;there are few people in the airport;there are five people in the airport;1;15;this is not the correct description;70;
are the lights on in the airport?;the lights are on in the airport;the lights are off in the airport;there aren't lights in the airport;there is light in the airport;1;15;this is not the correct description;70;
can you see people buying ticktes?;I can not see people buying tickets;I can see people buying tickets;I can see a lot of people buying tickets;i can see twenty people buying tickets;1;15;this is not the correct description;70;
do you see airplanes in the airplane?;I don't see airplanes in the airport;I see airplanes in the airport;I see one airplane in the airport;I see five planes in the airport;1;15;this is not the correct description;70;
are there people in the electrical stairs?;there are people in the electrical stairs;there are not people in the electrical stairs;there is a person in the electrical stairs;there are a lot of people in the electrical stairs;1;15;this is not the correct description;70;
is there a policeman in the airport?;there is not a policeman in the airport;there is a policeman in the airport;there are policemen in the airport;there are two policemen in the airport;1;15;this is not the correct description;70;
are there cars in the parking lot?;there are cars in the parking lot;there is a car in the parking lot;there are not cars in the parking lot;there are eight cars in the parking lot;1;15;this is not the correct description;71;
is there an airplane in the airport?;there is an airplane in the airport;there is not an airplane in the airport;there are airplanes in the airport;there are six airplanes in the airport;1;15;this is not the correct description;71;
are there people arriving to the airport?;there are people arriving to the airport;there are not people arriving to the airport;there is a person arriving to the airport;there are two people arriving to the airport;1;15;this is not the correct description;71;
is there an airplane landing?;there is not an airplane landing;there is an airplane landing;there are airplanes landing;there are two airplanes landing;1;15;this is not the correct description;71;
does the airport have a control tower?;the airport has a control tower;the airport doesn't have a control tower;the airport has two control towers;the airport has three control towers;1;15;this is not the correct description;71;
are there trees in the parking lot?;there are trees in the parking lot;there are not trees in the parking lot;there is a tree in the parking lot;there are not any trees in the parking lot;1;15;this is not the correct description;71;
Does he work in reception ?;yes, She works in reception;yes, He workes in reception;no, He are not work in reception;yes, He work in reception;2;15;this is not the correct answer;;
 Was She in the airport before?;yes, She was in the airport before;yes, She were in the airport before;yes, She have been in the airport before;no, she are not in the airport before;2;15;this is not the correct answer;;
 Had He traveled in the flight 4078 ?;no, He had not not traveled in the flight 4078;yes , He have traveled in the flight 4078;no, He had not traveled in the flight 4078;no,He is not traveled in the flight 7048;2;15;this is not the correct answer;;
 Is There a waiting room ?;yes, There is a waiting room;yes, is there a waiting room;yes, There are a waiting room;no, is there not a waiting room;2;15;this is not the correct answer;;
Was it a great flight ?;no, it was a great flight;no, It is a great flight;yes, He is a great flight;yes. It was a great flight;2;15;this is not the correct answer;;
 Can I help you with your bags ?;yes, you can help me with my bags;yes, you can helps me with my bags;no, you will can help me with my bags;no, you are can helps me with my bags;2;15;this is not the correct answer;;
 Is this the best airport in the city ?;yes, This is the best airport;no,This are not the best airport;yes, This is the best airport;no, are this the best airport;2;15;this is not the correct answer;;
 Did You buy the ticket ?;no, I did not buy the ticket;no, i did not bought the ticker;yes, I did buy the ticket;no, i do not bought the ticket;2;15;this is not the correct answer;;
Can I take the flight with my cat ?;yes, you can take the flight with your cat;no, you can not takes the flight with your cat;no, you will could not take the flight with your cat ;yes, you can take the flight with your cat;2;15;this is not the correct answer;;
 Are there 12 chairs in the waiting room ?;no, There are 10 chairs in the waiting room;no, There is a chairs in the waiting room;yes, There is 12 chairs in the waiting room;no, There is nor 12 chairs in the waiting room;2;15;this is not the correct answer;;
  Is there a flight to America ?;yes, There is a flight to America;no, There are not flight to America;no, There is not a flight to America;yes, There are a flight to America;2;15;this is not the correct answer;;
 What Is the fare to Londres ?;The fare to londres was $9Dll;The fare to londres were $9Dll;The fare to londres is $9Dll;The fare to londres will be $9Dll;2;15;this is not the correct answer;;
 Are there tickets in first class ?;yes, There are tickets in first class;yes, There are a ticket in first class;no, There are not a ticket in first class;yes, There are tickets in first class;2;15;this is not the correct answer;;
 Are the return tickets cheap ?;yes, The return tickets are cheap;yes, The return ticket were cheap;no, The return tickets is not cheap;no, The return ticket was not cheap;2;15;this is not the correct answer;;
 Have you anything to declare?;I have nothing to declare;yes, I has something to declare;yes, I did something to declare;no, I has nothing to declare;2;15;this is not the correct answer;;
 Do i have to pay for this ticket ?;yes, you have to pay that ticket;yes, you pays that ticket;no, you do not have to pay for that ticket;no, you have not to pay that ticket;2;15;this is not the correct answer;;
 How long is your visit?;My visit is for 2 days;My visit was for 2 days;My visit is for 2 days;My visit will not be for 2 days;2;15;this is not the correct answer;;
 At what time is your trip? ;My trip is at 8:30;My trip are at 8:30;My trip will be tomorrow;My trip is not at 8:30;2;15;this is not the correct answer;;
 Is Your first trip ?;yes, is my first trip;no, is not my first trip;yes, will be my first trip;no, are not my first trip;2;15;this is not the correct answer;;
Has the flight taken off ?;no, the flight has not taken off;no, the flight had not take off;yes, the flight has take off;yes, the flight have take off;2;15;this is not the correct answer;;
 Are there kids in the airplane ?;yes, there are kids in the airplane;yes, there are a kid in the airplane;no, there is not kids in the airplane;no, there are not a kid in the airplane;2;15;this is not the correct answer;;
 Is there a good service in this airport ?;yes, there is a good service;no, there is not a good service;no, there are not good service;yes, there is a good services;2;15;this is not the correct answer;;
did you lose your bags ?;yes, i lost my bags;no, i did not lost my bags;no, i do not lost my bags;yes, i lost my bags;2;15;this is not the correct answer;;
Can i see your passport ?;yes, you can see it;yes, you can saw it;yes, you can see it;no, you could not see it;2;15;this is not the correct answer;;
Is it safe to travel by airplane ?;yes, It is safe;no, it are not safe;yes, it is safe;no, it not safe;2;15;this is not the correct answer;;
 Would you like a window seat ?;yes, i would like a window seat;no, i would not likes a window seat;yes, i would liked a window seat;no, i would not likes a window seat;2;15;this is not the correct answer;;
 Do you like this airplane ?;yes, I like it;yes, i liked it;no, i do not like it;no, i did not likes it;2;15;this is not the correct answer;;
Do you find your bags ?;no, i do not find my bags;yes, i found my bags;no, i did not found my bags;yes, i did find my bags;2;15;this is not the correct answer;;
 Are you traveling alone or with more people?;yes, I was traveling alone;no, I will not travelling alone;yes, i am travelling alone;no, i will traveled with more people;2;15;this is not the correct answer;;
are  There  snacks in the flight ?;yes, there are snack in the flight;no, there is not a snacks in the flight;yes, there are snacks in the flight;no, there are not a snack in the flight;2;15;this is not the correct answer;;
 Is  this your bag ?;yes, this is;no, it are no;no, it will not;yes, It are;2;15;this is not the correct answer;;
Will you be cheking any bags ?;yes, I will be cheking bags;yes, i was cheking bags;no, i will not be cheking bags;no, i will not cheking bags;2;15;this is not the correct answer;;
 Can my child travel alone ?;no, Your child can not travel alone;yes, your child can travel alone;yes, your child could traveled alone;no, your child can not be travel alone;2;15;this is not the correct answer;;
Was it a  fun trip by airplane ?;no, it was a fun trip;no, It is not a fun trip;yes, He was a fun trip;yes. It was a fun trip;2;15;this is not the correct answer;;
 are There  many airplanes at airport ?;yes, There are many airplanes at airport;yes, There are many airplanes at airport;no, There is not airplanes at airport;no, There are not a airplane at airport;2;15;this is not the correct answer;;
 Are you planning to visit United States ?;Yes, i am planning to visit United States;no, I are no planning to visit United States;no, I was not planing to visit United States;yes, I planning to visit United States;2;15;this is not the correct answer;;
where ___ the airport?;is;are;the;by;3;15;this is not the correct word;;
he is ____ to the airport;going;is;are;they;3;15;this is not the correct word;;
i ___ in the airport;am;did;does;by;3;15;this is not the correct word;;
you want ___ round try;a;an;am;some;3;15;this is not the correct word;;
i ____ like a round try;would;could  ;are ;in;3;15;this is not the correct word;;
the ______ are in the plane;passengers;are;a;any;3;15;this is not the correct word;;
they ___ flying;are;is;any;the;3;15;this is not the correct word;;
the tourist need a ____.;plane;any;the;are;3;15;this is not the correct word;;
the pilots ____ in the cockpit.;are;is ;buys;does;3;15;this is not the correct word;;
we are ____ to the meeting point;going; go;will;does;3;15;this is not the correct word;;
the copilot ___ speaking;is;will;saw;lie;3;15;this is not the correct word;;
they are _____.;travellers;are;is;will;3;15;this is not the correct word;;
there are persons ____ the plane.;in;will;are;does;3;15;this is not the correct word;;
i ____ seen the pilots.;have;are;is;do;3;15;this is not the correct word;;
he is ___ the departure lounge.;in;are;is;did;3;15;this is not the correct word;;
where ____ the porter.;is;will;going;are;3;15;this is not the correct word;;
the _____ are flying.;planes;is;will;car;3;15;this is not the correct word;;
the security guard ___ in the plane.;is;in;at;on;3;15;this is not the correct word;;
they _____ gone in the palne.;have;has;is;after;3;15;this is not the correct word;;
____ are in the airline counter.;we;he;she;it;3;15;this is not the correct word;;
the plane ____ overweight.;has;have;have;had;3;15;this is not the correct word;;
the ____ is landing;plane;car;horse;house;3;15;this is not the correct word;;
there ___ seats in the plane;are;is;it;do;3;15;this is not the correct word;;
where is ___ departure.;the;in;at;on;3;15;this is not the correct word;;
the luggage ___ this.;is;are;does;do;3;15;this is not the correct word;;
he ___  an  immigration official.;is ;are;do;will;3;15;this is not the correct word;;
we are in ___ boarding gate.;the;in;will;who;3;15;this is not the correct word;;
the palne is taking _____.;off;of;for;fire;3;15;this is not the correct word;;
where ___ the boarding gate.;is;are;aren,t;will;3;15;this is not the correct word;;
this ___ the way out.;is;it;feel;buy;3;15;this is not the correct word;;
they are in the _________ terminal.;airport;car;some; are;3;15;this is not the correct word;;
we bought the _____.;tickets;are;that;this;3;15;this is not the correct word;;
she  ____ in the lavatory.;was;it;on;there;3;15;this is not the correct word;;
he will ____ in the plane.;be;been;an;am;3;15;this is not the correct word;;
we are  at  ____ airport terminal.;the;thus;this;these;3;15;this is not the correct word;;
i am ____ to try to get the airplane;going;go;gone;goes;3;15;this is not the correct word;;
 Airplane / waiting / are / the / you ;You are waiting the airplane;   You waiting are airplane the; You are airplane the waiting; Are you waiting the airplane ;4;15;this is not the correct structure;aero_3;
Will / she / pilot / be / next / year;She’ll be pilot next year;   She be will pilot next year;   Be she will the pilot next  year;Next she will pilot be;4;15;this is not the correct structure;aero_3;
 Month / worked / he / last /my / airline / in;    He worked in my airline last month;                Worked he in my last airline month;    He worked last airline in my month; He worked in my month last airline;4;15;this is not the correct structure;aero_3;
 I / visa / my / had / in / baggage / my;    I had my visa in my baggage;    I had my baggage in my visa;    My visa had my baggage in I; I had baggage in my visa my;4;15;this is not the correct structure;aero_3;
 Germany / we / travel / to;   We travel  to Germany;   We Germany travel to;    Germany travel to we;We travel Germany to;4;15;this is not the correct structure;aero_3;
 Bought / ticket / in / my / the / counter / airline;  I bought my ticket in the airline counter;                 I counter my bought in the ticket airline;   I bought my airline in the ticket counter;I airline my bought in the ticket counter;4;15;this is not the correct structure;aero_3;
 Is / an / international / airport / this;   This is an international airport;      This is an airport international;   This an is airport international; This an international airport is;4;15;this is not the correct structure;aero_3;
 Is / talking / airplane / in / the / the / hostess / air;    The air hostess is talking in the airplane;    The airplane is talking in the hostess air;               The hostess air is airplane talking in the; The air hostess is talking in airplane the;4;15;this is not the correct structure;aero_3;
 She / in / the / ate / soup / plane;    She ate soup in the plane;    She plane ate in the soup;   She ate plane soup in the;Ate she in the plane;4;15;this is not the correct structure;aero_3;
Two / lands / will / hours / airplane / the / in;    The airplane lands in two hours;     In two airplane the lands hours;    The airplane in two hours lands;The lands airplane in two hours;4;15;this is not the correct structure;aero_3;
    Are / there / in / airport / the / tourists;   There are tourists in the airport;     There are airport in the tourists;   There airport are in the tourists; There are tourists in airport the;4;15;this is not the correct structure;aero_3;
 My / is / baggage / lost / airport / in / the;   My baggage is lost in the airport;     My baggage is in the airport lost;   My airport is lost in the baggage; My  baggage is in the lost airport;4;15;this is not the correct structure;aero_3;
 Take / can / I / not / flight /today / the;   I can’t take the flight today;    I not can take the flight today;    I can’t the flight take today; I can’t today the flight take;4;15;this is not the correct structure;aero_3;
 Five/ there / are/ in / plane / the / hostesses / air;   There are five air hostesses in the plane;    There five are hostesses in the air plane;     There are hostesses in the plane air; There plane are air in the hostesses;4;15;this is not the correct structure;47;
Copilot/ the / sleeping / cabin / in / is / the;     The copilot is sleeping in the cabin;     The cabin is sleeping in the copilot;     Sleeping is the copilot in the cabin;The sleeping in the cabin is the copilot;4;15;this is not the correct structure;47;
Two / are / control / there / towers / in / airport / the;    There are two control towers in the airport;    There are two towers control in the airport;   Are there two towers in the control airport; There are two control towers airport in the;4;15;this is not the correct structure;48;
      Waiting / family / my / place /was / I / arrivals / in / the;    I was waiting my family in the arrivals place;    I waiting was my family in the arrivals place;                I was waiting in the family my arrivals place; Was waiting I my family in arrivals the place;4;15;this is not the correct structure;48;
    Delayed / flight / today / is / my;     My flight is delayed today;     My flight is today delayed;    Is my flight delayed today;Is flight my delayed today;4;15;this is not the correct structure;48;
 To / do / we / an / have / landing / now / emergency;    We have to do an emergency landing now;     We have do to an emergency landing now;    Have we to do an landing emergency now;Do we have to landing an emergency now;4;15;this is not the correct structure;48;
 Pilot / talks / loudspeakers / the / the / in;     The pilot talks in the loudspeakers;    The loudspeakers talks in the pilot;    Pilot talks the in the loudspeakers;Talks the pilot in the loudspeakers;4;15;this is not the correct structure;49;
 Traveling / best / they / airline / are / the / in;     They’re traveling in the best airline;   Are they in the best airline traveling;    They’re  in the airline traveling best; In the airline they are best traveling;4;15;this is not the correct structure;49;
 Is / in / plane / the / air / the / hostess / speaking;     The air hostess is speaking in the plane;    The hostess air is in the plane speaking;    The speaking air hostess is in the plane;The plane is speaking in the hostess air;4;15;this is not the correct structure;47;
 It / I / is / am / delayed / the / in / but / airline;    I’m in the airline but it is delayed;    I is in the airline but it am delayed;   I’m delayed but in the airline it is; I delayed am in the airline but is it;4;15;this is not the correct structure;48;
 Mother / brought / my /baggage / the / allowance;    My mother brought the baggage allowance;    My baggage allowance brought the mother;   Mother my baggage brought the allowance; Mother my brought the baggage allowance;4;15;this is not the correct structure;47;
arrived/ of /bumpy/ we / flight;  we arrived of bumpy flight;                We bumpy arrived of flight;   we of arrived bumpy fight; arrived of we flight bumpy;4;15;this is not the correct structure;49;
 tourist/ I / for / had /suitcase / been / buying / a / the;   I had been buying a suitcase for the tourist;   I been had buying a suitcase the tourist for;   I buying a suitcase had been for the tourist; The tourist had been buying a suitcase for I;4;15;this is not the correct structure;50;
 He / spoke / has / hostess / been /air /listening / the /music / while ;    He has been listening music while the air hostess spoke;    He has been while listening music the air spoke hostess;                The air hostess listening while he has been spoke music; Has he been spoke music while the air hostess listening;4;15;this is not the correct structure;50;
 Works / air / he / in / control / traffic;   He works in air traffic control;    He works in traffic air control;   He works in control air traffic; He works in air control traffic;4;15;this is not the correct structure;50;
I / vest / have / life / to /the / use / today;   I have to use the life vest today;    I use to have the life vest today;   I have use to vest life today; I vest  have to use the life today;4;15;this is not the correct structure;49;
Arrived / plane / the / destination / the / final;   The plane arrived the final destination;    The plane arrived the destination final;               Arrived the plane the destination final; Final the plane arrived the destination;4;15;this is not the correct structure;49;
Must / mother / my / airline / work / in / every / the / day;   My mother must work in the airline every day;    My mother work must in the every airline day;   My airline must work in the mother every day; Mother must work my day in the every airline;4;15;this is not the correct structure;50;
I / bathroom / can / the / wait / in / the / is / pilot / he / because;   I can wait the pilot because he’s in the bathroom;    I wait can the pilot he is because in the bathroom;   Because I can wait in the bathroom he is the pilot; I can wait in the bathroom because he is the pilot;4;15;this is not the correct structure;49;
Perfect / was / landing / the;   The landing was perfect;    The perfect landing was;   Perfect the landing was;Was landing the perfect;4;15;this is not the correct structure;50;
Clothes / my / luggage / full / of / is;   My luggage is full of clothes;    My luggage full is of clothes;                The clothes is full of my luggage;The luggage full is of my clothes;4;15;this is not the correct structure;48;
Pilot / the / the / air / with / hostess / married / said /is /that / she;   The air hostess said that she is married with the pilot;    The hostess air that said she is married with the pilot;   The air pilot said that she is married with the hostess; The hostess air said that she´s married with the pilot;4;15;this is not the correct structure;48;
International / success / our / was / flight / a;   Our international flight was a success;  Our success was a international flight;  Our international success was a flight; Our flight was a success international;4;15;this is not the correct structure;47;
is there a bus on the way in the airport?;there is a bus on the way in the airport;there are buses on the way in the airport;there are many buses on the way in the airport;there isn't a bus on the way in the airport;5;15;this is not the correct answer from the video;51;
are there a big plane in the airport?;there are big planes in the airport;there is not a big plane in the airport;there are not big planes in the airport;there are five planes in the airport;5;15;this is not the correct answer from the video;52;
are there people in the airport?;there are people in the airport;there are two people in the airport;there is a person in the airport;there aren't people in the airport;5;15;this is not the correct answer from the video;49;
are there lights on in the airport?;there are lights on in the airport;there aren't lights on in the airport;there is a light on in the airport;there aren't any lights on in the airport;5;15;this is not the correct answer from the video;53;
is this a small airport?;this is a small airport;this is not a small airport;this is so small airport;this is a very small airport;5;15;this is not the correct answer from the video;53;
is there a plane taking off ?;there is a plane taking off;there is not a plane taking off;there are planes taking off;there are many planes taking off;5;15;this is not the correct answer from the video;53;
are there trees outside the airport?;there are trees outside the airport;there is a tree outside the airport;there are two trees outside the airport;there aren't any trees outside the airport;5;15;this is not the correct answer from the video;47;
are there people walking in the airport?;there are people walking in the airport;there is a person walking in the airport;there are not people walking in the airport;there are six people walking in the airport;5;15;this is not the correct answer from the video;51;
are there cars in the airport?;there are cars in the airport;there are not cars in the airport;there is a car in the airport;there are four cars in the airport;5;15;this is not the correct answer from the video;52;
is the airport open?;the airport is open;the airport is not open;the airport is close;the airport is broken;5;15;this is not the correct answer from the video;53;
are there crashed planes in the airport?;there aren't crashed planes in the airport;there is a crashed plane in the airport;there are many crashed planes in the airport;there are ten crashed planes in the airport;5;15;this is not the correct answer from the video;54;
are there people addressing an airplane?;there are not people addressing an airplane;there are people addressing an airplane;there is a person addressing an airplane;there are two people addressing an airplane;5;15;this is not the correct answer from the video;53;
is there a mountain close to the airport?;there is a mountain close to the airport;there is not a mountain close to the airport;there insn't any mountain close to the airport;there are fifty mountains close to the airport;5;15;this is not the correct answer from the video;53;
jake will travel to sweden on june;jake viajara a suiza en junio;el ventilador no funciona mas;la computadora esta en la mesa;las ventanas estan en la siguiente puerta;6;15;this is not the correct answer from the audio;audi151;
the fan doesn't work anymore;el ventilador no funciona mas;la computadora esta en la mesa;las ventanas estan en la siguiente puerta;la cama esta entre las mesas de noche;6;15;this is not the correct answer from the audio;audi152;
the laptop is over the desk;la computadora esta en la mesa;las ventanas estan en la siguiente puerta;la cama esta entre las mesas de noche;mi hermano se comio los dulcesque estaban en el;6;15;this is not the correct answer from the audio;audi153;
the windows are next to the door;las ventanas estan en la siguiente puerta;la cama esta entre las mesas de noche;mi hermano se comio los dulcesque estaban en el;el perro come en circulos;6;15;this is not the correct answer from the audio;audi154;
the bed is between the night tables;la cama esta entre las mesas de noche;mi hermano se comio los dulcesque estaban en el;el perro come en circulos;mi hermana estudia en su cuarto;6;15;this is not the correct answer from the audio;audi155;
my brother ate the candies that were in the bowl;mi hermano se comio los dulcesque estaban en el;el perro come en circulos;mi hermana estudia en su cuarto;estos cuadros lucen en mi cuarto;6;15;this is not the correct answer from the audio;audi156;
the dog runs on circles;el perro come en circulos;mi hermana estudia en su cuarto;estos cuadros lucen en mi cuarto;mi papa mira television;6;15;this is not the correct answer from the audio;audi157;
my sister studies in her room;mi hermana estudia en su cuarto;estos cuadros lucen en mi cuarto;mi papa mira television;tenemos dos carros en el garage;6;15;this is not the correct answer from the audio;audi158;
those paintings suit in my room;estos cuadros lucen en mi cuarto;mi papa mira television;tenemos dos carros en el garage;hice mi tarea;6;15;this is not the correct answer from the audio;audi159;
my father watches t.v.;mi papa mira television;tenemos dos carros en el garage;hice mi tarea;mi hermano lavara los platos;6;15;this is not the correct answer from the audio;audi160;
we have 2 cars on the garage;tenemos dos carros en el garage;hice mi tarea;mi hermano lavara los platos;nosotros limpiamos nuestra casa;6;15;this is not the correct answer from the audio;audi161;
I did my homework;hice mi tarea;mi hermano lavara los platos;nosotros limpiamos nuestra casa;mi mama se pinto sus uñas;6;15;this is not the correct answer from the audio;audi162;
my brother will wash the dishes;mi hermano lavara los platos;nosotros limpiamos nuestra casa;mi mama se pinto sus uñas;futbol es jugado en los parques;6;15;this is not the correct answer from the audio;audi163;
we clean our house;nosotros limpiamos nuestra casa;mi mama se pinto sus uñas;futbol es jugado en los parques;lily esta cantando en el parque;6;15;this is not the correct answer from the audio;audi164;
my mother painted her nails;mi mama se pinto sus uñas;futbol es jugado en los parques;lily esta cantando en el parque;dido esta con mucha gente en el parque;6;15;this is not the correct answer from the audio;audi165;
soccer is played in the parks;futbol es jugado en los parques;lily esta cantando en el parque;dido esta con mucha gente en el parque;edwin y yo estamos jugando en el campo de juego;6;15;this is not the correct answer from the audio;audi166;
lilly is singing in the park;lily esta cantando en el parque;dido esta con mucha gente en el parque;edwin y yo estamos jugando en el campo de juego;el parque merecure no esta en bogota;6;15;this is not the correct answer from the audio;audi167;
Dido is with many people in the park;dido esta con mucha gente en el parque;edwin y yo estamos jugando en el campo de juego;el parque merecure no esta en bogota;yo he ido a visitar parques;6;15;this is not the correct answer from the audio;audi168;
edwin and I are playing in the playground;edwin y yo estamos jugando en el campo de juego;el parque merecure no esta en bogota;yo he ido a visitar parques;he visto un carro chocon;6;15;this is not the correct answer from the audio;audi169;
merecure park isn't in Bogota;el parque merecure no esta en bogota;yo he ido a visitar parques;he visto un carro chocon;he entrado a la mansion del terror;6;15;this is not the correct answer from the audio;audi170;
I have gone to visit parks ;yo he ido a visitar parques;he visto un carro chocon;he entrado a la mansion del terror;he comprado un tiquete para un parque;6;15;this is not the correct answer from the audio;audi171;
we have seen a bumper car;he visto un carro chocon;he entrado a la mansion del terror;he comprado un tiquete para un parque;hay muchos parques en mi ciudad;6;15;this is not the correct answer from the audio;audi172;
we have entered in the mansion of terror;he entrado a la mansion del terror;he comprado un tiquete para un parque;hay muchos parques en mi ciudad;jake viajara a suiza en junio;6;15;this is not the correct answer from the audio;audi173;
we have bought a ticket for a park;he comprado un tiquete para un parque;hay muchos parques en mi ciudad;jake viajara a suiza en junio;el ventilador no funciona mas;6;15;this is not the correct answer from the audio;audi174;
there are many parks in my town ;hay muchos parques en mi ciudad;jake viajara a suiza en junio;el ventilador no funciona mas;la computadora esta en la mesa;6;15;this is not the correct answer from the audio;audi175;
what is passenger  doing in  check-in?;she is buying her ticket;she is singing;she is driving;he is in the plane;1;16;this is not the correct description;;
who carry the luggage?;the trunk;air hostess;the pilot;cockpit;1;16;this is not the correct description;;
where is the ticket?;she is in the area of security;she is in the plane;she is on the street;X-ray screener ;1;16;this is not the correct description;;
where is the lord of yellow?;the output is in the  security area;is in the check-in;he is in the plane;in the airplane;1;16;this is not the correct description;;
how the ticket is dressed?;she has a skirt and a blouse;she is wearing  a short pants;she is a short;dolly/troller;1;16;this is not the correct description;;
what is the name of the machine  where the revised  luggages?;metal detector;security guard;cockpit;flight  attendant;1;16;this is not the correct description;;
how is the name in where the  airplane pilot?;cabin;. boarding pass ;. boarding pass ;flight  attendant;1;16;this is not the correct description;;
wich is the copilot?;which goes to the right of captain;X-ray screener ;X-ray screener ;a person who travels in a vehicle;1;16;this is not the correct description;;
what is in the one ticket?;flight number;manual in-flight;jet laj;control tower;1;16;this is not the correct description;;
Why would serve the tickets?;wind directional indicator;to put out the cigarettes;in the airplane;she is a short;1;16;this is not the correct description;;
where are the tourirts to travel;travel agency;toller;to fasten the seabelt;to fasten the seabelt;1;16;this is not the correct description;;
what is the boarding?;cockpit intruments copitol fligt enginear boarding pass etc; nothing;seguriti guard;a person who travels in a vehicle;1;16;this is not the correct description;;
